春雷服饰,服装商品专员数据分析,成都,7-11K,1-3年高中,批发/零售,"销售支持,品类运营,商品结构,商品结构分析,商品主管"
芯动卫士,数据分析师,成都,7-11K,3-5年本科,医疗,"Spark,SQL,MySQL,Python,分布式技术"
四川汇达通,数据分析,成都,3-5K,1-3年学历不限,智能硬件,"数据处理,公司业务,统计相关,熟练使用excel,软件"
思为科技,数据分析师,成都,4-8K,经验不限学历不限,电子商务,"数据治理,数据分析师,熟练操作计算机,电脑,吃苦耐劳"
海进生物,数据分析专员,成都,4-6K,1-3年大专,制药,"数据分析专员,销售数据,量化分析,销售计划,市场计划"
四川好爱家,数据分析师,成都,8-10K,3-5年本科,电子商务,"数据处理,数据分析师,运营数据,业务运营分析,专题分析"
成都康斯顿,商品数据分析,成都,8-10K,3-5年本科,电子商务,"数据分析,商业分析,预警分析,商品数据分析,货品管理"
四川卓越,数据分析员,成都,4-8K,1-3年本科,咨询,"录入人员,数据分析员,企事业单位,政府部门,管理咨询"
盛迈坤,数据分析专员,成都,5-10K,1年以内大专,互联网,"行情走势,数据分析专员,专业分析,规章制度,工作指标"
麦迪威尔,医药学数据分析专员,成都,3-4K,经验不限大专,计算机软件,"需求分析,数据建模,医药学,数据分析专员,药学专业"
挽恋,数据分析师,成都,7-9K,1-3年本科,互联网,"需求分析,竞争对手数据,log日志,数据分析师,Spider"
新派博睿,高级数据分析工程师,成都,12-20K,5-10年本科,计算机软件,"数据正确性,数据分析工程师,本科以上学历,信息技术,保险业务知识"
映潮科技,数据分析建模,成都,10-15K,1-3年硕士,互联网,"商业分析,数据分析建模,算法模型,神经网络,机器学习技术"
众智协力,亚马逊数据分析员,成都,5-9K,经验不限本科,互联网,"亚马逊,需求分析,市场调研,数据分析,英语"
索思科得科技,数据分析师,成都,5-8K,1-3年本科,计算机服务,"SQL,Python,ETL,Pandas,商业智能"
先机战略定位,数据分析师,成都,10-11K,3-5年本科,咨询,"数据挖掘,商业分析,数据仓库,数据分析师,采集数据"
瑞德铭科技,数据分析,成都,6-9K·13薪,3-5年本科,互联网,"运营指标,数据系统,数据可视化,专项数据,改善建议"
四川焱飞科技有限公司,数据分析助理(实习),成都,120-150元/天,5天/周2个月硕士,互联网,"分析助理,Python,处理数据,撰写调查报告,数据分析基础"
先锋新媒体,数据分析师,成都,10-15K,3-5年本科,互联网,"逻辑回归模型,数据分析师,历史,日常营销,数据筛选"
昆仑智汇数据科技,数据分析师,成都,12-17K,3-5年本科,互联网,"数据挖掘,运维开发,数据分析师,智能制造,工业互联网"
龙渊网络科技有限公司,数据分析,成都,11-22K,3-5年本科,游戏,"数据分析,BI,SQL,业务,"
明略科技,数据分析师（商业智能与分析）,成都,4-6K·15薪,经验不限本科,互联网,"市场研究,咨询师,市场信息收集,用户调研,用户分析"
平安信托财富北分,数据分析专员 周末双休 五险一金 世界500强,成都,3-8K,经验不限大专,互联网,"周末双休,福利待遇,早九晚六,金融,数据分析专员"
广迈商贸,数据分析,成都,3-5K,在校/应届大专,服装/纺织/皮革,"店铺数据,补货,数据分析,零售,检测"
吉里科技,数据分析,成都,5-10K,经验不限大专,数据服务,"行情走势,金融,专业培训,金融理论,金融市场"
灵峰,游戏策略—数据分析师,成都,15-20K·14薪,经验不限本科,游戏,"游戏策略,游戏数值策划,数据分析,数理科,数值模型"
金惠,数据分析,成都,5-6K,1-3年大专,信息安全,"业务管理,分析体系,运营管理,可视化工具,BI"
光缆医生,光纤测试数据分析工程师,成都,4-6K,1-3年本科,信息安全,"光纤工程师,光纤测试,光纤资源,数据分析工程师,数据管理"
鸿富锦精密电子,大数据分析主管,成都,11-13K·13薪,5-10年硕士,电子/半导体/集成电路,"数据架构师,统计建模,数据分析主管,大数据分析技术,管理经验"
博世Bosch,数据分析实习生,成都,80-90元/天,4天/周4个月本科,企业服务,"数据库,数据分析,数据分析实习生,数据库建立,数据预处理"
桑葛石,Python数据分析师,成都,5-8K,1-3年本科,医疗,"Python,demo程序,python数据分析,数据模型建立,测试"
承铭,Python数据分析师,成都,10-11K,1-3年本科,运营商,"Python算法工程师,Python,爬虫工程师,python开发工程师,python数据分析"
生学教育,数据分析实习生,成都,100-200元/天,5天/周8个月本科,互联网,"微服务,数据开发,Python,Java,MySQL"
清天律,GIS空间数据分析师,成都,4-9K,经验不限本科,环保,"遥感,空间分析,地理信息,GIS,Python"
爱记科技,数据分析师(实习),成都,2-3K,应届生本科,数据服务,"数据分析,GBDT,SVM,Keras,逻辑回归"
青海春天药用资源科技,大数据分析师,成都,8-12K,3-5年硕士,医疗,"清洗后,大数据分析师,数据库表,外部数据,内部数据"
赫德阳,数据分析工程师,成都,8-16K,1-3年本科,数据服务,"Python,Hadoop,Hive,行为特征,建模"
京东物流-西南区域,人资数据分析岗,成都,6-8K,3-5年本科,物流/仓储,"行业分析,人资,数据分析岗,人力招聘,信息维护"
小鸡叫叫,数据分析师,成都,5-10K·13薪,经验不限本科,互联网,"MySQL,Excel,运营指标,数据分析师,运营"
创力科技,数据分析工程师,成都,12-18K,3-5年本科,计算机软件,"战略分析,行业分析,管理分析,数据分析工程师,客户战略"
嘉谊互娱,数据分析,成都,4-8K,1-3年本科,游戏,"SQL,Tableau,Python,数据挖掘,商业分析"
华西证券,数据分析经理,成都,9-14K·13薪,1-3年本科,证券/期货,"策略输出,深入分析,数据分析经理,监控体系,分析体系"
建信金科,数据分析师,成都,10-11K·14薪,在校/应届本科,银行,"数据仓库,数据开发,商业分析,Hive,输出数据"
饿了么,资深数据分析师,成都,15-16K,3-5年本科,O2O,"SQL,商业分析,Python,深入分析,资深数据分析师"
腾讯,企业微信数据分析师（广/深/成）-成都,成都,15-30K,1年以内本科,互联网,"数据挖掘,商业分析,数据建模,Hive,核心策略"
今日头条,数据分析师,成都,20-40K·18薪,5-10年本科,移动互联网,"数据需求,业务分析,统计分析,分析报告,商业分析"
鑫川丰越,数据分析专员,成都,5-10K,1-3年本科,数据服务,"数据挖掘,数据仓库,数据库开发,商业智能,大数据"
北京知道创宇,数据分析实习生（业务分析）(J10401),成都,200-300元/天,5天/周4个月硕士,信息安全,"数据挖掘,商业数据分析,数据分析实习生,业务分析,项目实施"
橙心优选,数据分析,成都,9-14K·13薪,3-5年本科,食品/饮料/烟酒,"核心经营,业务分析,异常数据,监控,业务异常"
之了,数据分析师,成都,9-13K·13薪,1-3年本科,在线教育,"Python,Pandas,行为建模,梳理业务,随机森林算法"
Nexa,游戏数据分析师,成都,8-13K,1-3年本科,游戏,"SQL,游戏,商业决策,游戏数据分析,运营"
卫士通,安全数据分析师,成都,11-18K·14薪,3-5年本科,信息安全,"Hadoop,Spark,Python,分布式技术,大数据"
平安证券,数据分析专员,成都,7-9K,1-3年大专,互联网,"数据挖掘,数据仓库,数据开发,数据架构师,数据分析专员"
蚂蚁搬家,数据分析师,成都,5-7K,经验不限本科,物流/仓储,"数据开发,包吃包住,数据分析师,大数据分析,数据支撑"
酷的文化,数据分析师,成都,7-10K,经验不限本科,电子商务,"数据挖掘,数据分析师,天猫,自有产品,店铺运营"
超凡股份,高级数据分析师,成都,8-13K·14薪,5-10年本科,咨询,"高级数据分析,数据运营,深入分析,高级数据分析师,公司业务"
哈啰出行,数据运营/成本管控/数据分析,成都,15-25K·13薪,1-3年本科,互联网,"数据分析,成本分析,商业分析,数据播报,统计方法"
我行我数,数据分析师,成都,6-10K,1-3年本科,数据服务,"SPSS,SQL,Excel,数据分析师,客户沟通"
平安证券四川分公司,数据分析助理 周末双休 五险一金 世界500强,成都,3-8K,1-3年大专,证券/期货,"分析助理,周末双休,晋升体系,福利待遇,大专"
崇研科技,兵器科学数据分析师,成都,7-12K,1-3年硕士,数据服务,"大数据,数据库开发,数据挖掘,数据分析师,it部门"
SLC,IT培训生_AI/数据分析/数字化工厂方向,成都,10-15K,在校/应届本科,工程施工,"IT培训,AI人工智能,数字化工厂,IT,Automation"
智库2861,数据分析师（实习生）,成都,100-200元/天,5天/周6个月本科,互联网,"数据挖掘,大数据,Python,Pandas,MongoDB"
卓杭科技,数据分析师（游戏数据）,成都,10-15K·13薪,3-5年本科,游戏,"游戏,Python,SQL,互联网数据分析,数据分析师"
DataCastle,数据分析师,成都,10-15K,3-5年本科,互联网,"Python,Pandas,数据挖掘,Sklearn,数据分析师"
乐狗科技,数据分析,成都,11-20K,经验不限本科,游戏,"学习模型,游戏,研发业务,本科以上学历,熟悉excel"
中粮可口可乐(四川),数据分析专员,成都,4-6K,3-5年本科,企业服务,"数据分析,数据分析专员,支持市场,稽核,分析报告"
成都智信电子,数据分析师,成都,6-8K,1-3年本科,数据服务,"机构数据,数据分析师,招聘,熟悉数据分析,数据敏感"
海进生物,数据分析主管,成都,6-8K,3-5年大专,制药,"数据分析主管,销售数据,量化分析,销售计划,市场计划"
青驹踏云,数据分析员,成都,4-6K,1-3年本科,食品/饮料/烟酒,"数据分析,应用数学,日常数据,数据分析员,公司业务"
美尔贝,数据分析实习生,成都,100-120元/天,5天/周6个月本科,移动互联网,"SQL,VB,数据分析实习生,问题定位,日常数据"
明略科技,数据分析师（Social & PR）,成都,4-6K·15薪,经验不限本科,互联网,"品牌舆情,品牌公关,项目咨询,数据分析,商业分析"
齐碳科技,数据分析算法工程师,成都,15-28K·13薪,1-3年本科,医疗,"数据分析,数据建模,Python,R语言,SVM"
成都蚂蚁集团,数据分析员,成都,4-6K,1年以内大专,物流/仓储,"数据统计,数据分析,客户对账,数据分析员,接收人"
四川极讯,网络数据分析师,成都,6-10K·13薪,1-3年大专,互联网,"网络协议,主机游戏,tcpdump,游戏测试,网络数据分析"
久远银海,大数据分析师,成都,6-9K·13薪,1-3年本科,计算机软件,"数据挖掘,前端,大数据分析师,社会保险,商业保险"
小鸡叫叫,数据分析师,成都,9-14K·13薪,1-3年本科,互联网,"SQL,商业数据分析,互联网教育,分析方法论,建模"
腾讯,初级数据分析师,成都,6-9K,1-3年本科,互联网,"数据治理,埋点,数据质量保证,数据分析师,实际测试"
今日头条,高级数据分析师,成都,22-40K,经验不限本科,移动互联网,"SQL,Python,逻辑模型,数据建模分析,数据体系"
Nexa,资深数据分析师 Experienced Data Analyst,成都,12-20K,3-5年本科,游戏,"Python,数据挖掘,SQL,SPSS,SAS"
平安证券,数据分析师,成都,4-8K,经验不限大专,互联网,"数据仓库,商业分析,编码人员,录入人员,数据分析师"
我行我数,商业数据分析师,成都,5-10K,1-3年大专,数据服务,"商业分析,商业数据分析,客户沟通,商业,分析框架"
崇研科技,电子信息数据分析师,成都,7-12K,1-3年硕士,数据服务,"电子信息,大数据,数据库开发,数据挖掘,信息工程"
京东物流-西南区域,销售数据分析（西南）,成都,11-20K·14薪,3-5年本科,物流/仓储,"业务分析,销售管理,商业分析,市场数据分析,市场信息收集"
腾讯,运营数据分析,成都,10-15K,3-5年本科,互联网,"SQL,数据挖掘,数据治理,运营指标,运营数据分析"
今日头条,数据分析师,成都,20-40K·15薪,经验不限本科,移动互联网,"BI,IT服务,优化经验,数据分析师,梳理业务"
京东物流-西南区域,数据分析员、异常处理员青白江区,成都,3-5K,经验不限大专,物流/仓储,"物流质控,物流运营,月休四天,餐补,年终奖"
腾讯,游戏数据分析（腾讯全资子公司）,成都,10-15K,1-3年本科,互联网,"Python,SQL,建模,特征工程,游戏数据分析"
今日头条,资深数据分析师,成都,26-50K,3-5年本科,移动互联网,"SQL,Python,逻辑模型,数据建模分析,数据体系"
腾讯,企业微信数据分析师,成都,15-30K·14薪,3-5年本科,互联网,"数据仓库,Hive,核心策略,企业微信,数据分析师"
今日头条,数据分析师,成都,13-26K,经验不限本科,移动互联网,"数据分析,SQL,Python,优化经验,梳理业务"
腾讯,数据分析,成都,8-13K,1-3年学历不限,互联网,"运营指标,数据系统,数据可视化,专项数据,改善建议"
今日头条,数据分析师,成都,20-35K,1-3年本科,移动互联网,"数学,统计学,数据分析,互联网,SQL"
腾讯,数据分析,成都,8-13K,1-3年本科,互联网,"SQL,数据挖掘,运营指标,数据系统,数据可视化"
今日头条,BI-数据分析,成都,25-50K,经验不限本科,移动互联网,"数据分析,SQL,Python,商业智能,数据建模分析"
腾讯,数据分析专员(运营优化),成都,8-12K,1-3年本科,互联网,"数据分析专员,运营优化,负责质量,审计模型,质量审计"
腾讯,游戏数据分析（腾讯全资子公司）,成都,11-18K·13薪,1-3年本科,互联网,"游戏,游戏数据分析,数据分析方向,SQL,Spark"
腾讯,企业微信产品运营 - 数据分析方向,成都,20-35K·14薪,1-3年本科,互联网,"数据分析,微信产品运营,数据分析方向,企业微信,数据体系建设"
腾讯,数据运营分析师,成都,8-12K·13薪,1-3年本科,互联网,"SQL,数据挖掘,R语言,Python,关联分析"
铭太亿程,道路监控系统数据分析员,郑州,4-5K,经验不限本科,电子商务,"信息安全,道路监控系统,数据分析员,监控环境,监控系统"
郑州旭林,数据分析师,郑州,7-12K,1年以内本科,计算机软件,"Hive,Linux,MongoDB,特征工程,数据分析师"
鑫福盛环保有限公司,研判数据分析,郑州,4-6K,经验不限本科,环保,"数据挖掘,环境科学,机械及自动化,化学工艺,化学等相关专业"
德邦快递,数据分析员,郑州,3-4K,在校/应届本科,物流/仓储,"数据挖掘,报表中心,数据分析员,沟通能力,熟练运用office办公软件"
